ID:,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
74962,0,46,2017,6,29,0,1,3,0,0,0,0,0,1,0,0,220,0,2
74963,0,46,2017,6,29,0,1,2,0,0,0,0,0,1,0,0,120,0,2
74964,0,0,2017,6,29,0,1,2,0,0,0,0,0,0,0,0,136,0,1
74965,0,112,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,135,0,0
74966,0,36,2017,6,27,0,3,2,0,0,0,0,0,0,0,0,143,0,2
74967,0,0,2017,6,29,0,1,2,0,0,0,0,0,0,0,0,170,0,1
74968,0,54,2017,6,26,1,3,2,2,0,0,0,0,0,0,0,225,0,1
74969,0,1,2017,6,29,0,1,1,0,0,0,0,0,1,0,0,168.5,0,0
74970,0,107,2017,6,27,0,3,0,0,0,0,0,0,1,0,0,100.8,0,0
74971,0,123,2017,6,28,0,2,2,0,0,0,0,0,0,0,0,79.2,0,0
74972,0,351,2017,6,26,1,3,2,0,0,0,0,0,0,0,0,99,0,0
74973,0,2,2017,6,29,0,1,2,0,0,0,0,0,1,0,0,159.5,0,0
74974,0,367,2017,6,27,0,4,2,0,0,0,0,0,1,0,0,107,0,2
74975,0,367,2017,6,27,0,4,2,0,0,0,0,0,1,0,0,107,0,2
74976,0,0,2017,6,30,0,1,2,0,0,0,0,0,0,0,0,117,0,1
74977,0,16,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,2
74978,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,2
74979,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,2
74980,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,2
74981,0,22,2017,6,28,0,3,1,0,0,0,0,0,1,0,0,91.33,0,0
74982,0,22,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74983,0,44,2017,6,27,0,4,2,0,0,0,0,0,0,0,0,99,0,3
74984,0,22,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74985,0,19,2017,6,29,0,2,1,0,0,0,0,0,0,0,0,120,0,1
74986,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74987,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74988,0,22,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74989,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74990,0,22,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
74991,0,2,2017,6,30,0,1,1,0,0,0,0,0,0,0,0,180,0,0
74992,0,186,2017,6,28,0,3,3,0,0,0,0,0,1,0,0,166.5,0,0
74993,0,186,2017,6,28,0,3,2,0,0,0,0,0,1,0,0,117,0,0
74994,0,144,2017,6,29,0,2,3,0,0,0,0,0,0,0,0,187.2,0,0
74995,0,142,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,99,0,1
74996,0,6,2017,6,30,0,1,2,0,0,0,0,0,0,0,0,160,0,1
74997,0,6,2017,6,30,0,1,2,0,0,0,0,0,0,0,0,160,0,1
74998,0,129,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,99,0,1
74999,0,128,2017,6,26,1,4,2,0,0,0,0,0,0,0,0,117,0,1
75000,0,10,2017,6,29,0,2,1,0,0,0,0,0,0,0,0,120,0,0
75001,0,330,2017,6,30,0,1,1,1,0,0,0,0,0,0,0,108.5,0,0
75002,0,330,2017,6,30,0,1,2,0,0,0,0,0,1,0,0,108.5,0,0
75003,0,149,2017,6,27,0,4,2,0,0,0,0,0,0,0,0,162,0,0
75004,0,104,2017,6,26,1,4,2,0,0,0,0,0,0,0,0,169.2,0,2
75005,0,107,2017,6,29,0,2,2,0,0,0,0,0,0,0,0,178.2,1,0
75006,0,107,2017,6,29,0,2,2,1,0,0,0,0,0,0,0,195.3,1,2
75007,0,14,2017,6,27,0,4,2,0,0,0,0,0,0,0,0,144,0,0
75008,0,108,2017,6,26,1,4,2,0,0,0,0,0,0,0,0,126,0,1
75009,0,2,2017,6,30,0,1,2,2,0,0,0,0,0,0,0,295,0,1
75010,0,200,2017,6,29,0,2,2,0,0,0,0,0,0,0,0,117,0,1
75011,0,33,2017,6,30,0,1,2,0,0,0,0,0,0,0,0,160,0,1
75012,0,133,2017,6,28,0,3,2,0,1,0,0,0,1,0,0,108,0,2
75013,0,133,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,99,0,2
75014,0,145,2017,6,29,0,2,2,0,0,0,0,0,0,0,0,126,0,0
75015,0,119,2017,6,30,0,1,2,0,0,0,0,0,0,0,0,108,0,0
75016,0,133,2017,6,28,0,3,2,0,1,0,0,0,1,0,0,99,0,1
75017,0,166,2017,6,26,1,4,2,0,0,0,0,0,0,0,0,99,0,2
75018,0,121,2017,6,27,0,4,3,0,0,0,0,0,0,0,0,162,0,1
75019,0,240,2017,6,24,2,5,2,0,0,0,0,0,0,0,0,89,0,1
75020,0,240,2017,6,24,2,5,2,0,0,0,0,0,0,0,0,89,0,1
75021,0,166,2017,6,27,0,4,2,0,0,0,0,0,0,0,0,117,0,2
75022,0,0,2017,6,30,0,1,3,0,0,0,0,0,0,0,0,149.4,0,1
75023,0,49,2017,6,26,1,4,2,0,0,0,0,0,0,0,0,112.1,0,0
75024,0,157,2017,6,25,2,4,2,0,0,0,0,0,0,0,0,85,0,0
75025,0,368,2017,6,28,0,3,2,0,0,0,0,0,0,0,0,112.67,0,1
75026,0,140,2017,6,28,0,3,2,3,0,0,0,0,1,0,0,220,0,0
75027,0,114,2017,6,26,1,4,2,0,0,0,0,0,0,0,0,82.08,0,0
75028,0,113,2017,6,27,0,4,2,0,0,0,0,0,0,0,0,175,0,0
75029,0,50,2017,6,27,0,4,2,0,0,0,0,0,0,0,0,103.5,0,0
75030,0,0,2017,6,29,0,2,2,0,0,0,0,0,0,0,0,148,0,1
75031,0,67,2017,6,30,0,1,2,0,0,0,0,0,0,0,0,150,0,1
75032,0,1,2017,6,30,0,1,0,0,0,0,0,0,0,0,0,0,1,1
75033,0,145,2017,6,30,0,2,3,0,0,0,0,0,0,0,0,182.25,0,0
75034,0,84,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,120,0,1
75035,0,57,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,120,0,1
75036,0,181,2017,7,1,0,1,2,0,0,0,0,0,0,0,0,98.1,0,0
75037,0,203,2017,7,1,0,1,2,0,0,0,0,0,0,0,0,89.1,0,2
75038,0,166,2017,6,27,0,5,2,0,0,0,0,0,0,0,0,97.02,0,1
75039,0,71,2017,6,30,0,2,1,0,0,0,0,0,0,0,0,110,0,1
75040,0,176,2017,6,30,0,2,3,0,0,0,0,0,0,0,0,124.39,0,1
75041,0,132,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,95.7,0,0
75042,0,114,2017,6,29,0,3,3,0,0,0,0,0,0,0,0,171,0,0
75043,0,88,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,120,0,1
75044,0,225,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,95.7,0,3
75045,0,96,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,142.5,0,0
75046,0,123,2017,6,28,0,4,1,0,0,0,0,0,1,0,0,96.53,0,0
75047,0,261,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,90.96,0,0
75048,0,169,2017,6,29,0,3,2,1,0,0,0,0,0,0,0,131.7,0,1
75049,0,261,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,90.96,0,0
75050,0,261,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,90.96,0,0
75051,0,3,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,144,0,1
75052,0,162,2017,6,26,1,5,2,0,0,0,0,0,0,0,0,97.35,0,3
75053,0,124,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,149.7,0,0
75054,0,249,2017,6,25,2,5,2,0,0,0,0,0,0,0,0,129.09,0,0
75055,0,104,2017,6,26,1,5,2,0,0,0,0,0,0,0,0,169.2,0,0
75056,0,99,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,95.76,0,0
75057,0,3,2017,7,1,0,1,2,0,0,0,0,0,2,0,0,180,0,1
75058,0,103,2017,7,1,0,1,3,0,0,0,0,0,0,0,0,198,0,0
75059,0,66,2017,6,30,0,2,3,0,0,0,0,0,1,0,0,190,0,2
75060,0,162,2017,6,25,2,5,2,0,0,0,0,0,0,0,0,95.49,0,0
75061,0,126,2017,6,27,0,5,2,0,0,0,0,0,0,0,0,97.02,0,2
75062,0,125,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,96.53,0,0
75063,0,162,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,117.85,0,3
75064,0,124,2017,6,28,0,4,2,0,0,0,0,0,2,0,0,118.2,0,0
75065,0,188,2017,6,29,0,3,2,1,0,0,0,0,0,0,0,131.7,0,1
75066,0,107,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,95.76,0,0
75067,0,125,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,95.7,0,3
75068,0,162,2017,6,28,0,4,1,0,0,0,0,0,1,0,0,117.85,0,3
75069,0,162,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,117.85,0,3
75070,0,162,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,117.85,0,3
75071,0,88,2017,6,30,0,2,2,2,0,0,0,0,1,0,0,230,0,0
75072,0,162,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,117.85,0,3
75073,0,221,2017,6,23,2,7,2,0,0,0,0,0,0,0,0,129.4,0,1
75074,0,167,2017,6,30,0,2,2,2,0,0,0,0,0,0,0,184.05,0,0
75075,0,152,2017,6,27,0,5,2,0,0,0,0,0,0,0,0,80.1,0,0
75076,0,238,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,114.53,0,1
75077,0,107,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,126,0,0
75078,0,151,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,122.7,0,0
75079,0,151,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,122.7,0,0
75080,0,151,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,122.7,0,0
75081,0,150,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,130.05,1,0
75082,0,124,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,95.7,0,0
75083,0,158,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,122.7,0,2
75084,0,82,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,120,0,1
75085,0,128,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,112.05,0,4
75086,0,238,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,114.53,0,1
75087,0,15,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,180,0,1
75088,0,215,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,94.05,0,1
75089,0,139,2017,6,27,0,5,3,0,0,0,0,0,0,0,0,160.02,0,0
75090,0,224,2017,6,29,0,3,2,0,0,0,0,0,3,0,0,118.03,0,2
75091,0,32,2017,6,30,0,2,2,2,0,0,0,0,0,0,0,250.75,0,0
75092,0,213,2017,6,28,0,4,3,0,0,0,0,0,0,0,0,164.03,0,2
75093,0,170,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,127.2,0,1
75094,0,19,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,128,0,0
75095,0,178,2017,6,29,0,3,2,2,0,0,0,0,0,0,0,216.64,0,2
75096,0,1,2017,6,29,0,3,2,0,0,0,0,0,0,0,0,90.33,0,0
75097,0,3,2017,7,1,0,1,1,0,0,0,0,0,2,0,0,170,0,1
75098,0,114,2017,6,26,1,5,2,0,0,0,0,0,0,0,0,162,0,0
75099,0,122,2017,6,28,0,4,2,0,0,0,0,0,1,0,0,131.03,0,0
75100,0,167,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,112.05,0,1
75101,0,57,2017,6,27,0,5,2,0,0,0,0,0,0,0,0,108,0,0
75102,0,124,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,96.53,0,0
75103,0,167,2017,6,30,0,2,2,0,0,0,0,0,0,0,0,112.05,0,1
75104,0,124,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,96.53,0,0
75105,0,123,2017,6,28,0,4,2,0,0,0,0,0,0,0,0,96.53,0,2
75106,0,162,2017,6,28,0,4,2,0,0,0,0,0,2,0,0,117.85,0,3
75107,0,0,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,123,0,0
75108,0,0,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,123,0,0
75109,0,131,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,110.4,0,0
75110,0,169,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,107.1,0,0
75111,0,169,2017,7,2,1,0,1,0,0,0,0,0,3,0,0,107.1,0,0
75112,0,126,2017,6,29,1,3,3,0,0,0,0,0,0,0,0,157.05,0,0
75113,0,4,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,87.74,0,0
75114,0,155,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,80.1,0,0
75115,0,155,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,89.1,0,0
75116,0,100,2017,7,2,1,0,2,0,1,0,0,0,1,0,0,188,0,3
75117,0,103,2017,7,3,1,2,2,0,0,0,0,0,0,0,0,169.2,0,3
75118,0,198,2017,7,2,1,0,2,2,0,0,0,0,1,0,0,191.2,0,0
75119,0,64,2017,7,1,1,1,1,0,0,0,0,0,1,0,0,120,0,1
75120,0,169,2017,7,2,1,0,1,0,0,0,0,0,3,0,0,107.1,0,0
75121,0,33,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,109,0,1
75122,0,169,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,107.1,0,0
75123,0,169,2017,7,2,1,0,2,0,0,0,0,0,3,0,0,98.1,0,0
75124,0,169,2017,7,2,1,0,1,0,0,0,0,0,4,0,0,98.1,0,0
75125,0,169,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,107.1,0,0
75126,0,169,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,107.1,0,0
75127,0,175,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,92.4,0,0
75128,0,178,2017,7,1,1,1,2,0,0,0,0,0,0,0,0,86.63,0,1
75129,0,97,2017,6,26,2,5,2,0,0,0,0,0,0,0,0,121.75,0,0
75130,0,237,2017,7,1,1,1,2,0,0,0,0,0,0,0,0,89.1,0,1
75131,0,216,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,110.4,0,0
75132,0,134,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,127.67,0,2
75133,0,163,2017,7,1,1,1,2,0,0,0,0,0,0,0,0,89.1,0,1
75134,0,164,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,95.52,0,0
75135,0,162,2017,7,1,1,1,2,2,0,0,0,0,0,0,0,209,0,1
75136,0,0,2017,7,2,1,0,1,0,0,0,0,0,1,0,0,98,0,0
75137,0,7,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,146.67,0,2
75138,0,20,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,140,0,1
75139,0,170,2017,6,30,1,2,2,2,0,0,0,0,1,0,0,182.4,0,1
75140,0,102,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,135,1,0
75141,0,126,2017,7,2,1,0,2,1,0,0,0,0,0,0,0,133.6,0,0
75142,0,0,2017,7,3,1,0,2,1,0,1,0,0,1,0,0,118,0,0
75143,0,147,2017,6,27,1,5,2,0,0,0,0,0,0,0,0,122.7,0,1
75144,0,168,2017,6,26,2,5,2,0,0,0,0,0,0,0,0,80.1,0,3
75145,0,35,2017,7,2,1,0,2,3,0,0,0,0,0,0,0,239.64,0,1
75146,0,1,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,108,0,0
75147,0,233,2017,6,28,1,4,2,1,0,0,0,0,0,0,0,84.56,0,4
75148,0,125,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,119.4,0,0
75149,0,71,2017,6,29,1,3,2,0,0,0,0,0,1,0,0,120,0,1
75150,0,132,2017,7,1,1,1,3,0,0,0,0,0,0,0,0,152.1,0,0
75151,0,132,2017,7,1,1,1,2,0,0,0,0,0,0,0,0,143.1,0,0
75152,0,0,2017,6,28,1,4,2,0,0,0,0,0,0,0,0,142,0,1
75153,0,100,2017,6,30,1,2,1,0,0,0,0,0,2,0,0,108,0,1
75154,0,2,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,118,0,1
75155,0,71,2017,6,29,1,3,3,0,0,0,0,0,1,0,0,190,0,1
75156,0,131,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,110.4,0,0
75157,0,131,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,110.4,0,0
75158,0,18,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,160,0,2
75159,0,11,2017,6,29,1,3,3,0,0,0,0,0,0,0,0,225,0,1
75160,0,102,2017,6,30,1,2,2,1,0,0,0,0,0,0,0,144,0,0
75161,0,7,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,138,0,1
75162,0,165,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,110.4,0,1
75163,0,134,2017,7,2,1,0,3,0,0,0,0,0,0,0,0,152.1,0,0
75164,0,173,2017,6,29,1,3,2,0,0,0,0,0,0,0,0,86.28,0,1
75165,0,126,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,128.4,1,0
75166,0,165,2017,6,30,1,2,2,0,0,0,0,0,0,0,0,110.4,0,1
75167,0,134,2017,7,2,1,0,3,0,0,0,0,0,0,0,0,161.1,1,0
75168,0,134,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,116.1,0,0
75169,0,0,2017,7,2,1,0,2,1,0,0,0,0,0,0,0,118,0,0
75170,0,0,2017,7,2,1,0,2,0,0,0,0,0,0,0,0,98,0,0
75171,0,134,2017,7,2,1,0,3,0,0,0,0,0,0,0,0,161.1,1,0
75172,0,64,2017,7,1,1,1,2,0,0,0,0,0,1,0,0,180,0,1
75173,0,0,2017,7,2,1,0,2,0,0,0,0,0,1,0,0,98,0,0
75174,0,3,2017,6,29,1,3,2,0,0,0,0,0,0,0,0,149.5,0,1
75175,0,0,2017,7,3,1,0,1,0,0,0,0,0,0,0,0,98,0,0
75176,0,233,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,111.06,0,2
75177,0,233,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,111.06,0,2
75178,0,233,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,111.06,0,2
75179,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75180,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75181,0,131,2017,6,30,2,2,3,0,0,0,0,0,0,0,0,154.58,0,0
75182,0,152,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,147.06,0,1
75183,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75184,0,42,2017,7,3,1,0,2,1,0,0,0,0,0,0,0,149,0,1
75185,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,2
75186,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,2
75187,0,5,2017,7,3,1,0,1,0,0,0,0,0,0,0,0,128,0,0
75188,0,77,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,98.4,0,0
75189,0,34,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,98.1,0,3
75190,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75191,0,4,2017,7,3,1,0,1,0,0,0,0,0,0,0,0,98,0,1
75192,0,6,2017,7,2,2,0,2,0,0,0,0,0,0,0,0,118,0,1
75193,0,0,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
75194,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75195,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75196,0,139,2017,7,1,2,1,1,0,0,0,0,0,0,0,0,80.1,0,0
75197,0,158,2017,6,29,2,3,3,0,0,0,0,0,0,0,0,165.06,0,0
75198,0,169,2017,7,10,1,0,3,0,0,0,0,1,0,0,0,152.1,0,3
75199,0,0,2017,6,29,2,3,3,0,0,0,0,0,0,0,0,156.06,0,0
75200,0,16,2017,7,2,2,0,2,1,0,0,0,0,0,0,0,180,0,0
75201,0,16,2017,7,2,2,0,2,0,0,0,0,0,0,0,0,160,0,0
75202,0,59,2017,7,2,2,0,2,0,0,0,0,0,0,0,0,96.39,0,0
75203,0,3,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,81.23,0,0
75204,0,4,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,98,0,0
75205,0,213,2017,6,29,2,3,2,2,0,0,0,0,0,0,0,234.36,0,0
75206,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75207,0,48,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,109,0,1
75208,0,3,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,118,0,1
75209,0,34,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,103.2,0,1
75210,0,128,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,107.1,0,0
75211,0,136,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,116.1,0,2
75212,0,24,2017,7,2,2,0,2,0,0,0,0,0,0,0,0,79,0,0
75213,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75214,0,153,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,80.1,0,0
75215,0,133,2017,6,27,2,5,3,0,0,0,0,0,0,0,0,157.76,0,0
75216,0,132,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,91.58,0,1
75217,0,48,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,109,0,1
75218,0,132,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,91.58,0,1
75219,0,48,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,118,0,1
75220,0,132,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,91.58,0,1
75221,0,132,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,89.1,0,2
75222,0,132,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,89.1,0,2
75223,0,168,2017,7,1,2,1,3,0,0,0,0,0,0,0,0,153.9,0,1
75224,0,52,2017,6,28,2,4,2,0,0,0,0,0,0,0,0,150,0,1
75225,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75226,0,103,2017,6,26,3,5,2,1,0,0,0,0,0,0,0,153,1,1
75227,0,170,2017,6,30,2,2,3,0,0,0,0,0,0,0,0,145.88,0,0
75228,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75229,0,0,2017,7,3,1,0,1,0,0,0,0,0,0,0,0,103,0,0
75230,0,186,2017,7,3,1,0,3,0,0,0,0,0,0,0,0,156.6,0,0
75231,0,212,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,107.1,0,0
75232,0,166,2017,7,1,2,1,2,0,0,0,0,0,2,0,0,120,0,2
75233,0,160,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,116.1,0,2
75234,0,27,2017,7,2,2,0,2,2,0,0,0,0,2,0,0,250,0,0
75235,0,72,2017,7,2,2,0,3,0,0,0,0,0,0,0,0,247,0,1
75236,0,139,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,93.06,0,1
75237,0,153,2017,6,29,2,3,2,0,0,0,0,0,0,0,0,115.56,0,0
75238,0,9,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,140,0,1
75239,0,1,2017,7,3,1,0,2,1,0,0,0,0,0,0,0,147,0,1
75240,0,0,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,118,0,1
75241,0,86,2017,7,3,1,0,3,0,0,0,0,0,0,0,0,190,0,0
75242,0,27,2017,7,2,2,0,2,0,0,0,0,0,3,0,0,152,0,0
75243,0,83,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,150,0,1
75244,0,191,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,109.58,0,2
75245,0,83,2017,7,1,2,1,3,0,0,0,0,0,0,0,0,190,0,1
75246,0,13,2017,7,3,1,0,2,0,0,0,0,0,1,0,0,120,0,1
75247,0,2,2017,7,3,1,0,1,0,0,0,0,0,1,0,0,112,0,0
75248,0,1,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,118,0,0
75249,0,462,2017,7,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0
75250,0,134,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,91.58,0,0
75251,0,11,2017,6,30,2,2,3,0,0,0,0,0,0,0,0,210,0,1
75252,0,174,2017,6,30,2,2,3,0,0,0,0,0,0,0,0,150.24,0,0
75253,0,0,2017,7,2,2,0,1,0,0,0,0,0,0,0,0,68.64,0,1
75254,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75255,0,8,2017,7,3,1,0,3,0,0,0,0,0,0,0,0,190,0,1
75256,0,261,2017,7,1,2,1,2,0,0,0,0,0,5,0,0,113.6,0,1
75257,0,0,2017,7,3,1,0,2,1,0,0,0,0,0,0,0,138,0,2
75258,0,105,2017,6,26,3,5,2,0,0,0,0,0,0,0,0,108,0,1
75259,0,0,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,118,0,1
75260,0,0,2017,7,1,2,1,1,0,0,0,0,0,1,0,0,118.67,0,1
75261,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75262,0,219,2017,6,27,2,5,2,0,0,0,0,0,0,0,0,112.75,0,0
75263,0,182,2017,6,27,2,5,2,0,0,0,0,0,0,0,0,86.82,0,1
75264,0,18,2017,6,29,2,3,2,1,0,0,0,0,0,0,0,192,0,2
75265,0,34,2017,7,3,1,0,2,0,0,0,0,0,0,0,0,98.1,0,3
75266,0,72,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,120,0,2
75267,0,99,2017,6,27,2,5,2,0,0,0,0,0,0,0,0,126,0,0
75268,0,462,2017,7,1,2,1,2,0,0,0,0,0,0,0,0,112.67,0,1
75269,0,151,2017,6,28,2,4,2,1,0,0,0,0,0,0,0,143.41,1,1
75270,0,166,2017,7,1,2,1,1,0,0,0,0,0,2,0,0,120,0,2
75271,0,42,2017,6,30,2,2,2,2,0,0,0,0,0,0,0,151.58,0,0
75272,0,14,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,180,0,1
75273,0,1,2017,7,3,1,0,2,1,0,0,0,0,0,0,0,138,0,3
75274,0,132,2017,6,30,2,2,2,0,0,0,0,0,0,0,0,91.58,0,1
75275,0,116,2017,7,2,2,0,2,0,0,0,0,0,0,0,0,126,0,0
75276,0,141,2017,6,30,2,3,2,0,0,0,0,0,0,0,0,80.1,0,1
75277,0,142,2017,7,2,2,1,3,0,0,0,0,0,2,0,0,152.1,0,3
75278,0,142,2017,7,2,2,1,2,0,0,0,0,0,2,0,0,116.1,0,3
75279,0,3,2017,7,4,0,1,1,0,0,0,0,0,0,0,0,118,0,1
75280,0,40,2017,6,25,4,6,2,1,0,0,0,0,0,0,0,225.29,0,1
75281,0,4,2017,7,3,1,1,1,0,0,0,0,0,0,0,0,129,0,1
